incident_num,offence_code_group,occurred_on_date,UCR_part,latitude,longitude
I182052858,Larceny,"05/07/2018 12:00","Part One",4.236.428.719,"-7.105.251.459"
I182052888,Larceny,"05/07/2018 12:00","Part One",4.234.762.277,"-7.107.606.735"
I182052766,Larceny,"05/07/2018 12:19","Part One",4.232.696.647,"-7.106.198.607"
I182052778,Robbery,"05/07/2018 12:32","Part One",4.234.877.575,"-7.109.606.805"
I182053515,Larceny,"05/07/2018 13:00","Part One",4.232.872.589,"-7.108.382.217"
I182052780,Larceny,"05/07/2018 13:10","Part One",4.232.696.647,"-7.106.198.607"
I182052864,"Larceny From Motor Vehicle","05/07/2018 13:50","Part One",4.231.833.211,"-7.107.782.462"
I182053648,Larceny,"05/07/2018 14:00","Part One",4.234.412.628,"-7.109.942.777"
I182052813,Larceny,"05/07/2018 14:35","Part One",4.235.754.620,"-7.105.881.953"
I182052840,Larceny,"05/07/2018 15:54","Part One",4.233.816.387,"-7.107.461.217"
I182053015,"Larceny From Motor Vehicle","05/07/2018 16:00","Part One",4.233.828.866,"-7.107.908.476"
I182052866,Larceny,"05/07/2018 17:00","Part One",4.235.540.738,"-7.106.312.433"
I182052948,"Auto Theft","05/07/2018 17:32","Part One",4.234.092.585,"-7.107.730.561"
I182052881,Larceny,"05/07/2018 17:47","Part One",4.232.648.547,"-7.105.487.817"
I182052885,Larceny,"05/07/2018 18:45","Part One",4.232.696.647,"-7.106.198.607"
I182052886,Larceny,"05/07/2018 18:45","Part One",4.232.696.647,"-7.106.198.607"
I182052912,Larceny,"05/07/2018 20:00","Part One",4.229.131.613,"-7.107.170.293"
I182053471,Larceny,"05/07/2018 20:00","Part One",4.231.716.708,"-7.106.264.299"
I182052921,Larceny,"05/07/2018 20:16","Part One",4.234.348.107,"-7.108.250.256"
I182052934,"Larceny From Motor Vehicle","05/07/2018 20:35","Part One",4.233.130.578,"-7.107.194.742"
I182053001,"Auto Theft","05/07/2018 21:00","Part One",4.232.563.183,"-7.110.845.359"
I182052960,Larceny,"05/07/2018 22:25","Part One",4.233.450.285,"-7.110.368.020"
I182052984,"Aggravated Assault","05/07/2018 23:00","Part One",4.236.183.857,"-7.105.976.489"
I182053357,"Larceny From Motor Vehicle","05/07/2018 23:00","Part One",4.231.761.197,"-7.110.739.121"
I182053299,"Residential Burglary","06/07/2018 00:00","Part One",4.234.344.338,"-7.107.214.123"
I182053513,Larceny,"06/07/2018 01:00","Part One",4.232.692.266,"-7.108.313.475"
I182053002,"Commercial Burglary","06/07/2018 04:44","Part One",4.231.811.990,"-7.105.673.136"
I182053003,"Larceny From Motor Vehicle","06/07/2018 05:12","Part One",4.233.316.115,"-7.105.246.437"
I182053005,"Commercial Burglary","06/07/2018 05:12","Part One",4.235.895.455,"-7.105.035.005"
I182054873,Robbery,"06/07/2018 06:00","Part One",4.230.947.016,"-7.106.664.424"
I182053025,Larceny,"06/07/2018 08:00","Part One",4.231.596.900,"-7.106.625.300"
I182053020,Larceny,"06/07/2018 08:03","Part One",4.233.044.113,"-7.108.373.481"
I182053207,"Residential Burglary","06/07/2018 09:00","Part One",4.231.667.114,"-7.109.743.705"
I182053042,Larceny,"06/07/2018 09:16","Part One",4.235.426.247,"-7.105.883.334"
I182053095,"Commercial Burglary","06/07/2018 09:45","Part One",4.235.895.455,"-7.105.035.005"
I182057085,Larceny,"06/07/2018 09:51","Part One",4.236.174.101,"-7.106.376.562"
I182053983,Larceny,"06/07/2018 10:21","Part One",4.236.856.802,"-7.104.121.708"
I182053052,"Larceny From Motor Vehicle","06/07/2018 11:00","Part One",4.238.259.978,"-7.103.980.383"
I182053056,"Auto Theft","06/07/2018 11:09","Part One",4.234.339.388,"-7.109.849.282"
I182053289,"Aggravated Assault","06/07/2018 11:30","Part One",4.230.859.659,"-7.106.257.749"
I182053097,"Auto Theft","06/07/2018 12:00","Part One",4.223.730.137,"-7.113.232.346"
I182053082,"Aggravated Assault","06/07/2018 12:18","Part One",4.232.483.301,"-7.110.164.757"
I182053100,"Aggravated Assault","06/07/2018 12:30","Part One",4.231.109.885,"-7.108.135.829"
I182053327,Larceny,"06/07/2018 12:30","Part One",4.236.179.428,"-7.105.711.270"
I182053089,"Larceny From Motor Vehicle","06/07/2018 12:39","Part One",4.237.346.135,"-7.103.356.923"
I182053122,Larceny,"06/07/2018 12:59","Part One",4.235.648.631,"-7.105.928.145"
I182053134,Larceny,"06/07/2018 14:25","Part One",4.231.506.898,"-7.109.746.579"
I182053142,Larceny,"06/07/2018 14:39","Part One",4.235.997.967,"-7.105.474.135"
I182053151,"Aggravated Assault","06/07/2018 15:02","Part One",4.235.272.948,"-7.106.256.291"
I182053144,"Auto Theft","06/07/2018 15:13","Part One",4.237.348.338,"-7.103.989.483"
I182053154,"Aggravated Assault","06/07/2018 15:18","Part One",4.233.239.141,"-7.108.132.800"
I182054015,Larceny,"06/07/2018 17:00","Part One",4.229.400.919,"-7.106.749.495"
I182053209,Larceny,"06/07/2018 17:05","Part One",4.234.241.506,"-7.109.521.114"
I182053194,Larceny,"06/07/2018 17:15","Part One",4.234.044.966,"-7.108.845.935"
I182053196,Larceny,"06/07/2018 17:24","Part One",4.228.956.988,"-7.108.510.501"
I182053175,"Auto Theft","06/07/2018 17:27","Part One",4.232.030.801,"-7.105.765.038"
I182053244,Larceny,"06/07/2018 18:10","Part One",4.236.079.500,"-7.105.375.700"
I182058650,"Auto Theft","06/07/2018 19:00","Part One",4.232.216.509,"-7.110.929.402"
I182053218,Larceny,"06/07/2018 19:11","Part One",4.235.176.179,"-7.107.452.168"
I182053249,"Aggravated Assault","06/07/2018 19:32","Part One",4.235.207.238,"-7.105.975.342"
I182053231,"Auto Theft","06/07/2018 19:35","Part One",4.231.363.409,"-7.106.778.025"
I182053926,"Auto Theft","06/07/2018 20:00","Part One",4.228.427.374,"-7.108.109.194"
I182053236,Larceny,"06/07/2018 20:13","Part One",4.233.816.387,"-7.107.461.217"
I182053240,"Aggravated Assault","06/07/2018 20:28","Part One",4.228.269.946,"-7.111.886.352"
I182053284,Robbery,"06/07/2018 20:30","Part One",4.230.175.853,"-7.107.462.980"
I182053254,Larceny,"06/07/2018 21:11","Part One",4.234.417.705,"-7.114.231.310"
I182053260,Larceny,"06/07/2018 21:55","Part One",4.228.187.061,"-7.108.751.152"
I182053401,"Larceny From Motor Vehicle","06/07/2018 22:00","Part One",4.232.756.936,"-7.110.181.691"
I182053259,Larceny,"06/07/2018 22:11","Part One",4.235.683.318,"-7.105.842.905"
I182055666,"Larceny From Motor Vehicle","06/07/2018 22:35","Part One",4.233.364.098,"-7.110.088.910"
I182053275,Robbery,"06/07/2018 23:24","Part One",4.235.411.626,"-7.114.715.497"
I182053359,"Larceny From Motor Vehicle","06/07/2018 23:30","Part One",4.227.105.479,"-7.109.753.898"
I182053290,"Aggravated Assault","06/07/2018 23:55","Part One",4.229.098.335,"-7.108.912.013"
I182053706,Larceny,"07/07/2018 00:00","Part One",4.228.121.227,"-7.108.941.724"
I182054230,Larceny,"07/07/2018 00:00","Part One",4.234.862.382,"-7.108.277.637"
I182054536,Larceny,"07/07/2018 00:00","Part One",4.233.952.756,"-7.107.999.981"
I182053285,"Residential Burglary","07/07/2018 00:01","Part One",4.226.420.134,"-7.109.721.112"
I182053292,"Larceny From Motor Vehicle","07/07/2018 00:47","Part One",4.233.898.333,"-7.107.748.706"
I182053307,"Residential Burglary","07/07/2018 01:24","Part One",4.235.270.538,"-7.113.709.890"
I182053447,"Aggravated Assault","07/07/2018 01:30","Part One",4.235.822.966,"-7.105.362.239"
I182053318,Larceny,"07/07/2018 03:31","Part One",4.236.356.550,"-7.106.449.385"
I182053499,"Residential Burglary","07/07/2018 06:30","Part One",4.234.239.114,"-7.108.872.018"
I182053328,"Commercial Burglary","07/07/2018 06:33","Part One",4.229.855.898,"-7.107.307.742"
I182053324,Robbery,"07/07/2018 06:39","Part One",4.229.745.339,"-7.107.253.425"
I182053433,"Auto Theft","07/07/2018 07:00","Part One",4.228.730.075,"-7.112.155.582"
I182056757,"Auto Theft","07/07/2018 07:00","Part One",4.232.856.401,"-7.106.835.343"
I182057190,Larceny,"07/07/2018 07:30","Part One",4.235.972.137,"-7.105.852.360"
I182053602,"Larceny From Motor Vehicle","07/07/2018 08:00","Part One",4.231.959.886,"-7.106.047.660"
I182056178,Larceny,"07/07/2018 08:00","Part One",4.228.671.034,"-7.110.822.888"
I182053343,Larceny,"07/07/2018 08:59","Part One",4.231.348.241,"-7.110.726.366"
I182053351,"Aggravated Assault","07/07/2018 09:55","Part One",4.231.017.748,"-7.106.763.563"
I182053352,Larceny,"07/07/2018 09:58","Part One",4.234.295.335,"-7.108.833.139"
I182063166,Larceny,"07/07/2018 10:00","Part One",4.236.020.464,"-7.105.620.816"
I182053358,Larceny,"07/07/2018 10:57","Part One",4.234.901.954,"-7.108.130.134"
I182076110,Larceny,"07/07/2018 11:00","Part One",4.236.639.313,"-7.105.601.459"
I182053404,Larceny,"07/07/2018 11:58","Part One",4.231.924.008,"-7.108.479.753"
I182054172,"Auto Theft","07/07/2018 12:00","Part One",4.233.254.716,"-7.107.212.420"
I182053370,Larceny,"07/07/2018 12:21","Part One",4.235.997.967,"-7.105.474.135"
I182053435,Robbery,"07/07/2018 12:30","Part One",4.233.816.387,"-7.107.461.217"
I182053407,Larceny,"07/07/2018 12:45","Part One",4.235.551.571,"-7.107.231.200"
I182053459,Larceny,"07/07/2018 13:00","Part One",4.230.782.060,"-7.106.336.696"
I182053384,Larceny,"07/07/2018 13:09","Part One",4.234.980.175,"-7.107.840.978"
I182053441,"Aggravated Assault","07/07/2018 13:30","Part One",4.228.593.201,"-7.112.933.705"
I182053394,Larceny,"07/07/2018 14:03","Part One",4.231.348.241,"-7.110.726.366"
I182053395,"Larceny From Motor Vehicle","07/07/2018 14:20","Part One",4.233.421.942,"-7.107.434.616"
I182053419,Larceny,"07/07/2018 14:54","Part One",4.227.357.721,"-7.106.770.430"
I182053414,Homicide,"07/07/2018 15:06","Part One",4.231.242.132,"-7.109.154.902"
I182053423,Larceny,"07/07/2018 15:28","Part One",4.238.229.155,"-7.104.036.424"
I182053482,"Aggravated Assault","07/07/2018 15:45","Part One",4.236.038.173,"-7.106.285.769"
I182054339,"Residential Burglary","07/07/2018 15:45","Part One",4.233.596.847,"-7.108.129.856"
I182053910,Larceny,"07/07/2018 16:09","Part One",4.234.627.140,"-7.108.872.599"
I182053440,Larceny,"07/07/2018 16:36","Part One",4.229.056.142,"-7.108.926.028"
I182053617,Larceny,"07/07/2018 17:00","Part One",4.232.943.305,"-7.108.333.026"
I182053628,"Auto Theft","07/07/2018 17:00","Part One",4.231.242.132,"-7.109.154.902"
I182053694,Larceny,"07/07/2018 17:00","Part One",4.230.803.768,"-7.108.359.213"
I182053456,Larceny,"07/07/2018 18:08","Part One",4.234.862.382,"-7.108.277.637"
I182053488,"Residential Burglary","07/07/2018 18:12","Part One",4.230.720.406,"-7.106.128.995"
I182053461,"Residential Burglary","07/07/2018 18:25","Part One",4.231.716.708,"-7.106.264.299"
I182053475,Larceny,"07/07/2018 19:35","Part One",4.235.269.523,"-7.112.109.586"
I182053614,Robbery,"07/07/2018 20:00","Part One",4.235.649.296,"-7.105.259.107"
I182053884,"Larceny From Motor Vehicle","07/07/2018 20:30","Part One",4.235.370.585,"-7.105.898.587"
I182053511,"Residential Burglary","07/07/2018 21:52","Part One",4.232.018.388,"-7.109.050.016"
I182053520,"Larceny From Motor Vehicle","07/07/2018 22:10","Part One",4.226.341.466,"-7.111.483.107"
I182053524,Robbery,"07/07/2018 22:35","Part One",4.233.675.016,"-7.107.662.788"
I182053629,"Larceny From Motor Vehicle","07/07/2018 23:00","Part One",4.234.231.311,"-7.108.696.370"
I182053529,Robbery,"07/07/2018 23:02","Part One",4.226.788.791,"-7.110.067.012"
I182053531,"Aggravated Assault","07/07/2018 23:08","Part One",4.238.069.279,"-7.102.954.916"
I182053540,Larceny,"07/07/2018 23:14","Part One",4.230.287.064,"-7.106.399.249"
I182053533,"Aggravated Assault","07/07/2018 23:33","Part One",4.233.380.238,"-7.108.880.867"
I182053551,Larceny,"07/07/2018 23:45","Part One",4.234.888.559,"-7.114.007.361"
I182053548,Larceny,"08/07/2018 00:12","Part One",4.233.627.151,"-7.109.187.628"
I182053693,"Larceny From Motor Vehicle","08/07/2018 00:47","Part One",4.230.971.857,"-7.110.429.432"
I182053848,"Larceny From Motor Vehicle","08/07/2018 02:30","Part One",4.230.227.689,"-7.105.631.816"
I182053568,"Residential Burglary","08/07/2018 03:01","Part One",4.233.741.996,"-7.102.962.765"
I182053575,"Aggravated Assault","08/07/2018 04:50","Part One",4.235.934.139,"-7.105.333.104"
I182053576,Larceny,"08/07/2018 05:04","Part One",4.229.767.279,"-7.104.941.018"
I182053585,Larceny,"08/07/2018 08:36","Part One",4.235.095.909,"-7.107.412.780"
I182053591,"Auto Theft","08/07/2018 09:21","Part One",4.231.190.459,"-7.109.049.521"
I182053597,Larceny,"08/07/2018 10:00","Part One",4.228.479.807,"-7.108.685.632"
I182053601,Larceny,"08/07/2018 10:08","Part One",4.227.531.312,"-7.111.587.798"
I182053609,Larceny,"08/07/2018 11:02","Part One",4.235.997.967,"-7.105.474.135"
I182053606,Larceny,"08/07/2018 11:05","Part One",4.233.183.572,"-7.110.432.873"
I182053612,"Larceny From Motor Vehicle","08/07/2018 11:31","Part One",4.233.965.959,"-7.106.700.618"
I182058736,Larceny,"08/07/2018 12:00","Part One",4.236.122.324,"-7.106.593.235"
I182053632,Larceny,"08/07/2018 12:16","Part One",4.230.287.064,"-7.106.399.249"
I182053707,Larceny,"08/07/2018 13:00","Part One",4.234.717.363,"-7.109.644.390"
I182053643,"Aggravated Assault","08/07/2018 13:48","Part One",4.232.105.956,"-7.107.313.291"
I182053676,Larceny,"08/07/2018 14:00","Part One",4.225.719.149,"-7.112.001.776"
I182053903,Larceny,"08/07/2018 14:30","Part One",4.235.143.483,"-7.106.969.334"
I182053652,"Residential Burglary","08/07/2018 14:45","Part One",4.232.227.567,"-7.110.150.838"
I182059563,Larceny,"08/07/2018 15:00","Part One",4.231.359.091,"-7.105.432.387"
I182053680,Larceny,"08/07/2018 16:00","Part One",4.238.296.500,"-7.106.676.977"
I182053673,Larceny,"08/07/2018 16:37","Part One",4.235.095.909,"-7.107.412.780"
I182053807,"Aggravated Assault","08/07/2018 16:55","Part One",4.234.819.899,"-7.113.941.863"
I182053771,"Larceny From Motor Vehicle","08/07/2018 17:00","Part One",4.234.489.594,"-7.109.659.186"
I182054647,"Larceny From Motor Vehicle","08/07/2018 17:00","Part One",4.230.961.350,"-7.105.173.170"
I182053684,"Residential Burglary","08/07/2018 17:13","Part One",4.234.571.916,"-7.108.562.464"
I182053804,"Larceny From Motor Vehicle","08/07/2018 17:30","Part One",4.234.403.563,"-7.108.117.746"
I182053691,"Auto Theft","08/07/2018 17:59","Part One",4.229.847.580,"-7.107.303.154"
I182056756,"Auto Theft","08/07/2018 18:00","Part One",4.232.856.401,"-7.106.835.343"
I182053699,Larceny,"08/07/2018 18:21","Part One",4.232.945.117,"-7.105.665.934"
I182053704,"Aggravated Assault","08/07/2018 18:27","Part One",4.233.606.304,"-7.110.782.832"
I182053705,Larceny,"08/07/2018 18:42","Part One",4.226.913.010,"-7.112.885.043"
I182053724,Larceny,"08/07/2018 18:44","Part One",4.234.442.266,"-7.109.833.083"
I182053709,"Aggravated Assault","08/07/2018 18:46","Part One",4.232.380.776,"-7.108.915.023"
I182053715,Larceny,"08/07/2018 18:51","Part One",4.233.732.455,"-7.105.130.887"
I182053708,Larceny,"08/07/2018 19:15","Part One",4.229.848.866,"-7.106.313.294"
I182053718,Larceny,"08/07/2018 19:17","Part One",4.226.994.732,"-7.109.380.308"
I182054024,"Auto Theft","08/07/2018 19:44","Part One",4.233.145.179,"-7.105.616.796"
I182054650,"Auto Theft","08/07/2018 20:00","Part One",4.231.475.867,"-7.106.460.890"
I182053748,Larceny,"08/07/2018 20:06","Part One",4.236.303.798,"-7.105.524.751"
I182053853,"Larceny From Motor Vehicle","08/07/2018 20:30","Part One",4.238.236.587,"-7.106.534.912"
I182053772,Larceny,"08/07/2018 21:01","Part One",4.236.694.506,"-7.105.777.777"
I182053744,Robbery,"08/07/2018 21:05","Part One",4.231.339.913,"-7.105.649.373"
I182053746,"Residential Burglary","08/07/2018 21:22","Part One",4.234.657.497,"-7.107.438.650"
I182054062,Robbery,"08/07/2018 21:30","Part One",4.229.918.070,"-7.106.429.139"
I182053776,"Aggravated Assault","08/07/2018 23:30","Part One",4.225.784.060,"-7.114.813.948"
I182058636,Larceny,"09/07/2018 00:00","Part One",4.234.266.946,"-7.114.098.779"
I182061073,Larceny,"09/07/2018 00:00","Part One",4.229.290.563,"-7.106.955.795"
I182053786,"Aggravated Assault","09/07/2018 01:32","Part One",4.232.579.408,"-7.108.563.758"
I182053784,"Larceny From Motor Vehicle","09/07/2018 01:36","Part One",4.231.201.451,"-7.105.632.278"
I182053791,"Auto Theft","09/07/2018 02:14","Part One",4.231.269.402,"-7.106.842.736"
I182053792,"Residential Burglary","09/07/2018 02:58","Part One",4.237.949.215,"-7.103.685.008"
I182053797,"Residential Burglary","09/07/2018 05:15","Part One",4.235.816.431,"-7.106.740.395"
I182054139,"Larceny From Motor Vehicle","09/07/2018 05:45","Part One",4.231.623.975,"-7.106.695.150"
I182055008,Larceny,"09/07/2018 07:00","Part One",4.236.187.289,"-7.113.543.650"
I182053803,"Aggravated Assault","09/07/2018 07:11","Part One",4.231.419.023,"-7.105.693.352"
I182054266,"Residential Burglary","09/07/2018 08:00","Part One",4.231.667.114,"-7.109.743.705"
I182053826,"Aggravated Assault","09/07/2018 08:26","Part One",4.228.297.379,"-7.108.194.011"
I182053811,"Larceny From Motor Vehicle","09/07/2018 08:42","Part One",4.235.317.358,"-7.107.266.833"
I182053818,Larceny,"09/07/2018 09:00","Part One",4.231.771.534,"-7.109.823.049"
I182054646,Larceny,"09/07/2018 09:00","Part One",4.235.145.126,"-7.107.315.012"
I182053840,Larceny,"09/07/2018 10:00","Part One",4.234.457.016,"-7.113.769.910"
I182054277,Larceny,"09/07/2018 11:00","Part One",4.235.724.324,"-7.105.849.672"
I182053922,Larceny,"09/07/2018 11:05","Part One",4.232.809.966,"-7.106.321.676"
I182053859,Larceny,"09/07/2018 11:21","Part One",4.234.698.260,"-7.109.111.988"
I182053850,Larceny,"09/07/2018 11:23","Part One",4.231.322.413,"-7.105.715.277"
I182053865,Larceny,"09/07/2018 11:27","Part One",4.234.701.666,"-7.106.886.238"
I182053870,Larceny,"09/07/2018 11:51","Part One",4.231.017.748,"-7.106.763.563"
I182053900,Larceny,"09/07/2018 12:00","Part One",4.233.611.200,"-7.104.665.434"
I182057224,Larceny,"09/07/2018 12:00","Part One",4.233.845.028,"-7.107.210.292"
I182053904,Larceny,"09/07/2018 12:55","Part One",4.233.681.394,"-7.107.362.287"
I182053914,Larceny,"09/07/2018 13:00","Part One",4.235.521.625,"-7.106.012.863"
I182054758,Larceny,"09/07/2018 13:10","Part One",4.235.680.075,"-7.105.893.025"
I182053891,Larceny,"09/07/2018 13:13","Part One",4.235.027.686,"-7.106.024.470"
I182059270,Larceny,"09/07/2018 13:39","Part One",4.234.893.069,"-7.117.053.018"
I182055454,Larceny,"09/07/2018 13:57","Part One",4.234.718.600,"-7.110.291.200"
I182054113,"Other Burglary","09/07/2018 14:00","Part One",4.232.639.844,"-7.111.152.626"
I182054218,"Larceny From Motor Vehicle","09/07/2018 14:00","Part One",4.231.175.348,"-7.108.197.378"
I182053936,"Residential Burglary","09/07/2018 14:52","Part One",4.232.560.048,"-7.105.761.264"
I182054129,"Residential Burglary","09/07/2018 15:00","Part One",4.236.192.792,"-7.107.081.974"
I182053946,Larceny,"09/07/2018 16:24","Part One",4.232.746.910,"-7.105.371.410"
I182053979,"Residential Burglary","09/07/2018 16:42","Part One",4.226.761.320,"-7.109.848.676"
I182054154,"Larceny From Motor Vehicle","09/07/2018 18:00","Part One",4.235.196.813,"-7.108.200.943"
I182054004,"Aggravated Assault","09/07/2018 18:15","Part One",4.236.497.550,"-7.106.204.400"
I182054012,Robbery,"09/07/2018 18:20","Part One",4.228.881.222,"-7.108.513.152"
I182054008,Larceny,"09/07/2018 18:35","Part One",4.234.243.945,"-7.108.445.530"
I182054009,Larceny,"09/07/2018 18:51","Part One",4.232.198.656,"-7.106.280.666"
I182054069,"Larceny From Motor Vehicle","09/07/2018 19:00","Part One",4.231.987.272,"-7.107.776.928"
I182054047,Larceny,"09/07/2018 20:09","Part One",4.235.123.006,"-7.106.289.921"
